condition_concept_id,concept_name,vocabulary_id
4060559,"Uterine scar from previous surgery in pregnancy, childbirth and the puerperium with antenatal problem",SNOMED
4307925,Psoriasis vulgaris,SNOMED
4308391,Mechanical complication of intraocular lens,SNOMED
4290728,Acute effect of ultraviolet radiation on normal skin,SNOMED
4308632,Optic disc edema,SNOMED
4290927,Impairment level: low vision of both eyes,SNOMED
4061844,Skin changes due to chronic exposure to non-ionizing radiation,SNOMED
4061847,Abnormal hematologic finding on antenatal screening of mother,SNOMED
4309063,Behavior finding,SNOMED
4062811,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",SNOMED
4063171,Transverse lie - delivered,SNOMED
4309542,Infection due to anaerobic bacteria,SNOMED
4063306,Labor and delivery complication by meconium in amniotic fluid,SNOMED
4291025,Arthritis,SNOMED
4064169,Fetus with hereditary disease,SNOMED
4291304,Dermatosis of eyelid,SNOMED
4066613,Fracture of one rib,SNOMED
4066824,Discoid lupus erythematosus,SNOMED
4067861,Deviation of finger,SNOMED
4291454,Basal cell carcinoma of nose,SNOMED
4295727,Contusion of thumb,SNOMED
4079499,Convalescence after radiotherapy,SNOMED
4310235,Reduced mobility,SNOMED
4079687,Tumor lysis syndrome,SNOMED
4079978,Overlap syndrome,SNOMED
4310400,Acute appendicitis,SNOMED
4296611,Chronic gastric ulcer without hemorrhage AND without perforation,SNOMED
4081648,Acute vaginitis,SNOMED
4083371,Dislocation of carpometacarpal joint,SNOMED
4296653,Acute ST segment elevation myocardial infarction,SNOMED
4298026,Squamous cell carcinoma of skin of face,SNOMED
4298692,Bullous pemphigoid,SNOMED
4299408,Gouty tophus,SNOMED
4084966,Candida infection of genital region,SNOMED
4299449,Hematoma,SNOMED
4300203,Cholelithiasis with obstruction,SNOMED
4085156,Developmental academic disorder,SNOMED
4085248,Fracture of odontoid process,SNOMED
4311117,Radiation-induced disorder,SNOMED
4303805,Allergic reaction to bite and/or sting,SNOMED
4085349,Self-harm,SNOMED
4303970,Endometrial intraepithelial neoplasia,SNOMED
4311246,Pre-existing hypertension in obstetric context,SNOMED
4086020,Burst fracture of lumbar vertebra,SNOMED
4311484,Herpes simplex keratitis,SNOMED
4312802,Secondary malignant neoplasm of bladder,SNOMED
4304010,Phobic disorder,SNOMED
4313365,Neoplasm of uncertain behavior of brain,SNOMED
4305303,Sleep deprivation,SNOMED
4314247,Accidental poisoning by cocaine,SNOMED
4305500,Vasomotor rhinitis,SNOMED
4089462,Ventricular premature complex,SNOMED
4090353,Incompetent urethral closure mechanism,SNOMED
4305841,Periodic limb movement disorder,SNOMED
4317150,Sudden cardiac death,SNOMED
4091513,Passing flatus,SNOMED
4322316,Congenital anomaly of heart valve,SNOMED
4092072,Malignant tumor of body of pancreas,SNOMED
4092212,Malignant tumor of supraglottis,SNOMED
4323193,Disorder of wrist joint,SNOMED
4092217,"Malignant neoplasm of middle lobe, bronchus or lung",SNOMED
4306292,Upper abdominal pain,SNOMED
4092524,Malignant tumor of undescended testis,SNOMED
4092538,Herpesviral vesicular dermatitis,SNOMED
4307956,Bipolar II disorder,SNOMED
4308093,Dupuytren's disease of palm,SNOMED
4092743,Unsteady when standing,SNOMED
4092879,Absent kidney,SNOMED
4093960,Carcinoma in situ of bronchus and lung,SNOMED
4094742,Unstable knee,SNOMED
4094833,Abrasion of oral cavity,SNOMED
4311159,Midline cystocele,SNOMED
4094856,Malignant tumor of cardia,SNOMED
4094876,"Malignant neoplasm of lower lobe, bronchus or lung",SNOMED
4095059,Selective serotonin re-uptake inhibitor poisoning,SNOMED
4324765,Arthropathy of knee joint,SNOMED
4328220,Fracture of triquetral bone of wrist,SNOMED
4095458,Blood coagulation pathway finding,SNOMED
4096141,Laceration of colon,SNOMED
4311499,Primary malignant neoplasm of respiratory tract,SNOMED
4335872,Injury of globe of eye,SNOMED
4096643,Contusion of lung,SNOMED
4340367,Postoperative intestinal obstruction,SNOMED
4096856,Incomplete passage of stool,SNOMED
4340380,Hepatitis C carrier,SNOMED
4311629,Impaired glucose tolerance,SNOMED
4340390,Chronic hepatic failure,SNOMED
4314093,Congenital iodine deficiency syndrome,SNOMED
4344386,Disorder of continuity of bone,SNOMED
4097608,"Gestation period, 18 weeks",SNOMED
4317685,Neoplasm of uncertain behavior of respiratory tract,SNOMED
4318840,Dilatation of ureter,SNOMED
4347178,Enthesopathy of foot region,SNOMED
4347525,Disseminated atypical mycobacterial infection,SNOMED
4319016,Cellulitis of external ear,SNOMED
4098458,Moderate protein-calorie malnutrition,SNOMED
4319151,Traumatic amputation of finger,SNOMED
4319889,Fracture of scapula,SNOMED
4099651,Type 2 diabetes mellitus with ulcer,SNOMED
4322698,Poisoning by cocaine,SNOMED
4100152,Atrioventricular septal defect and common atrioventricular junction,SNOMED
4323418,"Major depression single episode, in partial remission",SNOMED
36712695,Suspected fetal abnormality affecting management of mother,SNOMED
4323686,Bilious vomiting,SNOMED
4100425,Merkel cell carcinoma,SNOMED
4324261,Pulmonary necrosis,SNOMED
37016342,Hypothyroidism caused by drug,SNOMED
4100520,Combined opioid with other drug dependence in remission,SNOMED
37016768,Autonomic neuropathy with type 2 diabetes mellitus,SNOMED
4326601,Anorectal abscess,SNOMED
4100662,Cellulitis of finger,SNOMED
37017432,Polyneuropathy due to type 2 diabetes mellitus,SNOMED
4328079,Onycholysis,SNOMED
4100733,Discordant atrioventricular connection,SNOMED
37018348,Recurrent hematuria co-occurrent and due to diffuse membranous glomerulonephritis,SNOMED
37019054,Circadian rhythm sleep disorder of shift work type,SNOMED
4101256,Cocaine intoxication,SNOMED
4103372,Primary localized osteoarthrosis of multiple sites,SNOMED
4103741,"Low vision, both eyes",SNOMED
4104157,Genital finding,SNOMED
4105330,Chronic undifferentiated schizophrenia,SNOMED
4331284,Contusion of scalp,SNOMED
4335159,Organic catatonic disorder,SNOMED
4106203,Gastrointestinal and digestive injury,SNOMED
4106360,Abrasion of neck,SNOMED
4335883,Basal cell carcinoma of eyelid,SNOMED
40304526,Nocturia,SNOMED
40358612,"Endocrine, nutritional, metabolic and immunity disorders",SNOMED
40440777,Third degree burn of multiple sites of upper limb,SNOMED
4106361,Abrasion of wrist,SNOMED
4108235,"Combined disorders of mitral, aortic and tricuspid valves",SNOMED
40479583,Iatrogenic pneumothorax,SNOMED
4336226,"Gestation period, 23 weeks",SNOMED
40479606,Septic pulmonary embolism,SNOMED
4108814,Pericardial effusion - noninflammatory,SNOMED
40480077,Periprosthetic osteolysis,SNOMED
4110056,Chronic obstructive pulmonary disease with acute lower respiratory infection,SNOMED
40480128,Malignant neoplasm of skin of face,SNOMED
40480179,Disorder of cornea associated with contact lens,SNOMED
4110185,"Intracerebral hemorrhage, intraventricular",SNOMED
40480278,High risk pregnancy due to history of preterm labor,SNOMED
4336254,Dystrophia unguium,SNOMED
4110190,Cerebral infarction due to embolism of precerebral arteries,SNOMED
4110362,Recurrent acute tonsillitis,SNOMED
40480435,Spastic hemiplegia of nondominant side,SNOMED
40480461,Infarction of lung due to iatrogenic pulmonary embolism,SNOMED
4337456,Hypoactive labyrinthine dysfunction,SNOMED
40480514,Incomplete tetraplegia due to lesion at C5-C7 level,SNOMED
4338512,Gender identity disorder,SNOMED
4340379,Hepatitis B carrier,SNOMED
40480602,Acute on chronic systolic heart failure,SNOMED
40480668,Chronic inflammatory demyelinating polyneuropathy,SNOMED
4344158,Systemic lupus erythematosus with organ/system involvement,SNOMED
40480944,Spastic hemiplegia of dominant side,SNOMED
4110815,"Sensorineural hearing loss, bilateral",SNOMED
40481043,Acute on chronic diastolic heart failure,SNOMED
4344162,Scleroderma with organ / system involvement,SNOMED
4345332,Spinal instability,SNOMED
40481091,Partial edentulism,SNOMED
4345587,Synovial plica of knee,SNOMED
40481346,Poisoning due to chemical substance,SNOMED
40481585,Hypoplasia of maxillary bone,SNOMED
36714927,Sequelae of infectious disease,SNOMED
37016882,Dissection of thoracoabdominal aorta,SNOMED
40479241,Chondrocalcinosis of wrist joint,SNOMED
4110961,Generalized ischemic myocardial dysfunction,SNOMED
4111231,Pain in toe,SNOMED
40481816,Infection by methicillin sensitive Staphylococcus aureus,SNOMED
4111850,Embolism and/or thrombosis of the common iliac artery,SNOMED
4112023,Occlusion and stenosis of middle cerebral artery,SNOMED
4112183,"Esophageal varices with bleeding, associated with another disorder",SNOMED
40479573,Stimulant abuse,SNOMED
4112752,Basal cell carcinoma of skin,SNOMED
40482301,Residual cognitive deficit as late effect of cerebrovascular accident,SNOMED
40482478,Instability of hand joint,SNOMED
40482638,Arteriosclerosis of autologous vein coronary artery bypass graft,SNOMED
4113008,Laceration of hand,SNOMED
40482727,Combined systolic and diastolic dysfunction,SNOMED
4114356,Benign neoplasm of face bone,SNOMED
40482807,Disorder of lumbar disc,SNOMED
40482865,Left sided ulcerative colitis,SNOMED
40483262,Arthritis of shoulder region joint,SNOMED
4114624,Coordination problem,SNOMED
40483292,Displacement of cervical intervertebral disc,SNOMED
40483537,Influenza due to Influenza A virus,SNOMED
40483538,Atherosclerosis of bypass graft of limb,SNOMED
40483585,Epilepsy characterized by intractable complex partial seizures,SNOMED
4115169,Pain in left arm,SNOMED
40479576,Chronic diastolic heart failure,SNOMED
40483761,Acute myeloid leukemia with myelodysplasia-related changes,SNOMED
40479607,Stress fracture of metatarsal bone,SNOMED
40484167,Arteriosclerosis of artery of extremity,SNOMED
40479625,Atherosclerosis of artery,SNOMED
4115173,Atrial premature complex,SNOMED
40479649,Systemic inflammatory response syndrome associated with organ dysfunction,SNOMED
40484522,Hemiplegia of dominant side as late effect of cerebrovascular disease,SNOMED
4115213,Glenoid labrum tear,SNOMED
40484571,Disorder of joint of shoulder region,SNOMED
40484594,"Multiple system atrophy, cerebellar variant",SNOMED
4117242,Loose body in elbow joint,SNOMED
40486629,Sepsis due to Candida,SNOMED
40480033,Pneumonia due to Staphylococcus aureus,SNOMED
40480515,Infected seroma after surgical procedure,SNOMED
40480852,Aseptic necrosis of bone of jaw,SNOMED
40487064,Sepsis due to Escherichia coli,SNOMED
40481042,Acute diastolic heart failure,SNOMED
40481299,Idiopathic sleep related non-obstructive alveolar hypoventilation,SNOMED
40487351,Closed pilon fracture,SNOMED
40481376,Complete tetraplegia due to lesion at C5-C7 level,SNOMED
40487369,Laceration of tendon of finger,SNOMED
40488919,Malignant neoplasm of urinary organ,SNOMED
40489374,Superficial foreign body in finger,SNOMED
40481547,Dependence on ventilator,SNOMED
40489808,Disorder of both middle ear and mastoid,SNOMED
40481632,Ganglion cyst,SNOMED
40489912,Sepsis due to Streptococcus pneumoniae,SNOMED
40490827,Open fracture of fibula,SNOMED
40490929,Primary malignant neoplasm of intrahepatic bile duct,SNOMED
40481762,Hemiplegia as late effect of cerebrovascular disease,SNOMED
4117695,Pain in left lower limb,SNOMED
40481901,Mantle cell lymphoma,SNOMED
40481907,Carcinoid tumor,SNOMED
40491473,Recurrent lower respiratory tract infection,SNOMED
40491865,Traumatic injury of external genitalia,SNOMED
4119786,Interstitial lung disease,SNOMED
4120090,Cardiac transplant rejection,SNOMED
40491960,Sepsis due to methicillin resistant Staphylococcus aureus,SNOMED
40492268,Myelodysplastic/myeloproliferative disease,SNOMED
40481920,Periumbilical pain,SNOMED
40482241,Chronic ulcerative pancolitis,SNOMED
40482685,Angiodysplasia of duodenum,SNOMED
40492474,Secondary malignant neoplasm of large intestine and rectum,SNOMED
4120280,Vascular graft thrombosis,SNOMED
40493020,Malignant neoplasm of upper respiratory tract,SNOMED
4122116,Tooth eruption disorder,SNOMED
4122765,Vascular graft stenosis,SNOMED
4124693,Hypertrophic cardiomyopathy,SNOMED
4125005,Prosthetic cardiac paravalvular leak,SNOMED
4125590,Slurred speech,SNOMED
4126571,Fetal problem,SNOMED
42709799,Cellulitis of upper limb,SNOMED
4127554,Failed renal transplant,SNOMED
4128914,Fracture of multiple ribs,SNOMED
4129395,Traumatic dislocation of joint of thumb,SNOMED
4131015,Neoplasm of central portion of female breast,SNOMED
40483107,Inflamed seborrheic keratosis,SNOMED
4133015,Sprain of anterior cruciate ligament of knee,SNOMED
40483134,Strain of muscle and/or tendon of thigh,SNOMED
40483220,Sleep hypoventilation,SNOMED
4134120,Cerebral palsy,SNOMED
40483286,Critical illness myopathy,SNOMED
40483342,Acute exacerbation of bronchiectasis,SNOMED
42709838,Cellulitis of lower limb,SNOMED
40484513,Hemiplegia of nondominant side as late effect of cerebrovascular disease,SNOMED
42709840,Acquired deformity of lower leg,SNOMED
40484532,Nonalcoholic steatohepatitis,SNOMED
40484544,Influenza due to Influenza A virus subtype H1N1,SNOMED
40485376,Infection of gastrostomy site,SNOMED
40485490,Acute postthoracotomy pain syndrome,SNOMED
42872398,"Maternal obesity complicating pregnancy, childbirth and the puerperium, antepartum",SNOMED
40485984,Traumatic injury of digital nerve of hand,SNOMED
43020460,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery,SNOMED
40487059,Sepsis due to Staphylococcus,SNOMED
4134121,Lumbar radiculopathy,SNOMED
40487528,Non-Hodgkin's lymphoma of extranodal site,SNOMED
43021778,Hearing loss of right ear,SNOMED
40487616,Sepsis due to Streptococcus pyogenes,SNOMED
43022016,Displacement of internal fixation device,SNOMED
43530645,Functional quadriplegia,SNOMED
4134162,Traumatic intracranial subarachnoid hemorrhage,SNOMED
40489908,Sepsis due to Streptococcus,SNOMED
4134309,Sprain of ligament of finger,SNOMED
43530648,New daily persistent headache,SNOMED
4134321,Fracture of neck of humerus,SNOMED
43530680,Drug dependence in remission,SNOMED
4134544,Accidental dural puncture,SNOMED
4134603,Vascular disorder of intestine,SNOMED
40490888,Herniation of rectum into vagina,SNOMED
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,SNOMED
4135093,Subluxation of patellofemoral joint,SNOMED
40490989,Carcinoma of small intestine,SNOMED
4135466,Hemothorax,SNOMED
43530744,Weakness of face muscles as sequela of stroke,SNOMED
4135822,Primary biliary cholangitis,SNOMED
40491988,Closed extraarticular fracture of distal radius,SNOMED
40492697,Traumatic injury of spinal cord at T7-T12 level,SNOMED
4136722,Multiple pelvic fractures,SNOMED
43530807,Allergic disposition,SNOMED
4136842,Fracture of cuboid,SNOMED
4137770,Invasive pulmonary aspergillosis,SNOMED
4138150,Dislocation of toe joint,SNOMED
4138283,Bucket handle tear of medial meniscus of knee,SNOMED
4138285,Sprain of thumb,SNOMED
4140438,Chronic hypercapnic respiratory failure,SNOMED
4140828,Acute vulvitis,SNOMED
4141481,Enteroviral vesicular stomatitis with exanthem,SNOMED
43530950,Complication occurring during pregnancy,SNOMED
42872381,Numbness and tingling sensation of skin,SNOMED
43531003,Essential tremor,SNOMED
43531583,Visual disturbance as sequela of cerebrovascular disease,SNOMED
43531611,Hypothermia not associated with low environmental temperature,SNOMED
4142875,Solitary nodule of lung,SNOMED
4144112,Adult hypertrophic pyloric stenosis,SNOMED
43531681,Acute deep vein thrombosis of lower limb,SNOMED
43531721,Narcolepsy without cataplexy,SNOMED
44782446,Pressure ulcer of ankle,SNOMED
44782718,Acute combined systolic and diastolic heart failure,SNOMED
4145825,Anorectal disorder,SNOMED
44782744,Acute deep venous thrombosis of tibial vein,SNOMED
4146773,Inevitable miscarriage incomplete,SNOMED
44783016,Calculus of gallbladder with acute and chronic cholecystitis,SNOMED
4147162,Secondary malignant neoplasm of respiratory and digestive systems,SNOMED
44783163,Pressure ulcer of lower back,SNOMED
4147411,Follicular non-Hodgkin's lymphoma,SNOMED
44783165,Pressure ulcer of upper back,SNOMED
4147497,Nervous system and sense organ diseases,SNOMED
4147638,Blind or low vision - both eyes,SNOMED
4147660,Postural kyphosis,SNOMED
4147787,Supravalvar aortic stenosis,SNOMED
44784217,Cardiac arrhythmia,SNOMED
44784631,Pain due to neoplastic disease,SNOMED
44811347,Thrombosis of internal jugular vein,SNOMED
45757050,Epilepsy in mother complicating pregnancy,SNOMED
45757072,Complication of colostomy,SNOMED
45757079,Pre-existing diabetes mellitus in mother complicating childbirth,SNOMED
45757153,Viral disease in mother complicating childbirth,SNOMED
4147829,Pain in pelvis,SNOMED
4148091,Developmental disorder of motor function,SNOMED
45757176,Preterm labor in third trimester with preterm delivery in third trimester,SNOMED
4148260,Calculus of kidney and ureter,SNOMED
45757308,Closed fracture of third lumbar vertebra,SNOMED
45757370,Disproportion of reconstructed breast,SNOMED
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",SNOMED
45757415,Benign endometrial hyperplasia,SNOMED
4149840,Nodular lymphoma,SNOMED
45757559,Pharyngeal dysphagia,SNOMED
45757691,Gastric band procedure complication,SNOMED
4150043,Epididymitis,SNOMED
45763584,Proliferative retinopathy due to type 1 diabetes mellitus,SNOMED
45763732,Victim of child sexual abuse,SNOMED
45763751,Chronic idiopathic pulmonary fibrosis,SNOMED
45766941,Closed fracture of proximal phalanx of great toe,SNOMED
45767658,Cerebral infarction due to thrombosis of middle cerebral artery,SNOMED
45768908,Exercise induced bronchospasm,SNOMED
