procedure_concept_id,concept_name,vocabulary_id
43527945,"EGFR (epidermal growth factor receptor) (eg, non-small cell lung cancer) gene analysis, common variants (eg, exon 19 LREA deletion, L858R, T790M, G719A, G719S, L861Q)",CPT4
43527955,Unlisted molecular pathology procedure,CPT4
43527966,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, flow cytometry); qualitative assessment of the presence or absence of antibody(ies) to HLA Class I and Class II HLA antigens",CPT4
43527968,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); antibody identification by qualitative panel using complete HLA phenotypes, HLA Class I",CPT4
43527969,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); antibody identification by qualitative panel using complete HLA phenotypes, HLA Class II",CPT4
43527970,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); high definition qualitative panel for identification of antibody specificities (eg, individual antigen per bead methodology), HLA Class I",CPT4
43527971,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); high definition qualitative panel for identification of antibody specificities (eg, individual antigen per bead methodology), HLA Class II",CPT4
43527972,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); semi-quantitative panel (eg, titer), HLA Class I",CPT4
43527973,"Antibody to human leukocyte antigens (HLA), solid phase assays (eg, microspheres or beads, ELISA, Flow cytometry); semi-quantitative panel (eg, titer), HLA Class II",CPT4
43527974,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",CPT4
43527976,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",CPT4
43527981,"Influenza virus vaccine, quadrivalent, live (LAIV4), for intranasal use",CPT4
43527984,Psychiatric diagnostic evaluation,CPT4
43527985,Psychiatric diagnostic evaluation with medical services,CPT4
43527986,"Psychotherapy, 30 minutes with patient",CPT4
43527987,"Psychotherapy, 30 minutes with patient when performed with an evaluation and management service (List separately in addition to the code for primary procedure)",CPT4
43527988,"Psychotherapy, 45 minutes with patient when performed with an evaluation and management service (List separately in addition to the code for primary procedure)",CPT4
43527989,"Psychotherapy, 60 minutes with patient when performed with an evaluation and management service (List separately in addition to the code for primary procedure)",CPT4
43527994,Percutaneous transluminal coronary angioplasty; single major coronary artery or branch,CPT4
43527995,Percutaneous transluminal coronary angioplasty; each additional branch of a major coronary artery (List separately in addition to code for primary procedure),CPT4
43527998,"Percutaneous transcatheter placement of intracoronary stent(s), with coronary angioplasty when performed; single major coronary artery or branch",CPT4
43527999,"Percutaneous transcatheter placement of intracoronary stent(s), with coronary angioplasty when performed; each additional branch of a major coronary artery (List separately in addition to code for primary procedure)",CPT4
43528002,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty, including aspiration thrombectomy when performed, single vessel",CPT4
43528003,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty; single vessel",CPT4
43528005,"Comprehensive electrophysiologic evaluation including insertion and repositioning of multiple electrode catheters with induction or attempted induction of an arrhythmia with right atrial pacing and recording, right ventricular pacing and recording (when necessary), and His bundle recording (when necessary) with intracardiac catheter ablation of arrhythmogenic focus; with treatment of supraventricular tachycardia by ablation of fast or slow atrioventricular pathway, accessory atrioventricular connection, cavo-tricuspid isthmus or other single atrial focus or source of atrial re-entry",CPT4
43528006,"Comprehensive electrophysiologic evaluation including insertion and repositioning of multiple electrode catheters with induction or attempted induction of an arrhythmia with right atrial pacing and recording, right ventricular pacing and recording (when necessary), and His bundle recording (when necessary) with intracardiac catheter ablation of arrhythmogenic focus; with treatment of ventricular tachycardia or focus of ventricular ectopy including intracardiac electrophysiologic 3D mapping, when performed, and left ventricular pacing and recording, when performed",CPT4
43528007,"Intracardiac catheter ablation of a discrete mechanism of arrhythmia which is distinct from the primary ablated mechanism, including repeat diagnostic maneuvers, to treat a spontaneous or induced arrhythmia (List separately in addition to code for primary procedure)",CPT4
43528008,"Comprehensive electrophysiologic evaluation including transseptal catheterizations, insertion and repositioning of multiple electrode catheters with induction or attempted induction of an arrhythmia including left or right atrial pacing/recording when necessary, right ventricular pacing/recording when necessary, and His bundle recording when necessary with intracardiac catheter ablation of atrial fibrillation by pulmonary vein isolation",CPT4
43528011,"Allergy testing, any combination of percutaneous (scratch, puncture, prick) and intracutaneous (intradermal), sequential and incremental, with drugs or biologicals, immediate type reaction, including test interpretation and report, specify number of tests",CPT4
43528012,"Ingestion challenge test (sequential and incremental ingestion of test items, eg, food, drug or other substance); initial 120 minutes of testing",CPT4
43528016,Nerve conduction studies; 1-2 studies,CPT4
43528017,Nerve conduction studies; 3-4 studies,CPT4
43528018,Nerve conduction studies; 5-6 studies,CPT4
43528019,Nerve conduction studies; 7-8 studies,CPT4
43528020,Nerve conduction studies; 9-10 studies,CPT4
43528021,Nerve conduction studies; 11-12 studies,CPT4
43528022,Nerve conduction studies; 13 or more studies,CPT4
43528024,"Continuous intraoperative neurophysiology monitoring in the operating room, one on one monitoring requiring personal attendance, each 15 minutes (List separately in addition to code for primary procedure)",CPT4
43528033,"Transitional Care Management Services with the following required elements: Communication (direct contact, telephone, electronic) with the patient and/or caregiver within 2 business days of discharge Medical decision making of high complexity during the service period Face-to-face visit, within 7 calendar days of discharge",CPT4
44816347,Lamotrigine,CPT4
44816359,Mycophenolate (mycophenolic acid),CPT4
44816363,Levetiracetam,CPT4
44816384,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance",CPT4
44816399,"Transcatheter placement of an intravascular stent(s) (except lower extremity artery(s) for occlusive disease, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or percutaneous, including radiological supervision and interpretation and including all angioplasty within the same vessel, when performed; initial artery",CPT4
44816400,"Transcatheter placement of an intravascular stent(s), open or percutaneous, including radiological supervision and interpretation and including angioplasty within the same vessel, when performed; initial vein",CPT4
44816402,"Vascular embolization or occlusion, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention; arterial, other than hemorrhage or tumor (eg, congenital or acquired arterial malformations, arteriovenous malformations, arteriovenous fistulas, aneurysms, pseudoaneurysms)",CPT4
44816403,"Vascular embolization or occlusion, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention; for tumors, organ ischemia, or infarction",CPT4
44816404,"Vascular embolization or occlusion, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention; for arterial or venous hemorrhage or lymphatic extravasation",CPT4
44816420,"Endoscopic retrograde cholangiopancreatography (ERCP); with placement of endoscopic stent into biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent",CPT4
44816425,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); visceral (eg, kidney, liver, spleen, lung/mediastinum), percutaneous",CPT4
44816426,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous",CPT4
44816428,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with lithotripsy including insertion of indwelling ureteral stent (eg, Gibbons or double-J type)",CPT4
