concept_id,concept_name,vocabulary_id,table
46269838,Abscess of intestine co-occurrent and due to chronic ulcerative pancolitis,SNOMED,condition_occurrence
46269839,Complication due to chronic ulcerative pancolitis,SNOMED,condition_occurrence
434063,Jaw to cranial base anomaly,SNOMED,condition_occurrence
434111,Oligohydramnios,SNOMED,condition_occurrence
434231,Burn confined to eye and adnexa,SNOMED,condition_occurrence
434316,von Willebrand disorder,SNOMED,condition_occurrence
434323,Disorder of sulfur-bearing amino acid metabolism,SNOMED,condition_occurrence
46269889,Complication due to Crohn's disease,SNOMED,condition_occurrence
46269890,Intestinal obstruction due to Crohn's disease,SNOMED,condition_occurrence
46269951,Abscess of intestine co-occurrent and due to ulcerative colitis,SNOMED,condition_occurrence
434427,Polyhydramnios - delivered,SNOMED,condition_occurrence
46270117,Retained foreign body,SNOMED,condition_occurrence
434455,Acquired claw toes,SNOMED,condition_occurrence
46270478,Osteonecrosis of jaw caused by drug,SNOMED,condition_occurrence
434467,Ostium secundum type atrial septal defect,SNOMED,condition_occurrence
434493,Closed fracture of seventh cervical vertebra,SNOMED,condition_occurrence
434494,Closed fracture of upper end of humerus,SNOMED,condition_occurrence
439224,Drug allergy,SNOMED,condition_occurrence
434500,Closed fracture of neck of femur,SNOMED,condition_occurrence
439253,"Bipolar affective disorder, currently depressed, mild",SNOMED,condition_occurrence
434547,Complication of surgical procedure,SNOMED,condition_occurrence
439256,"Bipolar affective disorder, currently manic, severe, with psychosis",SNOMED,condition_occurrence
439295,Multiple and bilateral precerebral arterial occlusion,SNOMED,condition_occurrence
439296,Vertebral artery occlusion,SNOMED,condition_occurrence
434557,Tuberculosis,SNOMED,condition_occurrence
434588,Primary malignant neoplasm of parotid gland,SNOMED,condition_occurrence
439303,Horseshoe retinal tear without detachment,SNOMED,condition_occurrence
439306,Recent total retinal detachment,SNOMED,condition_occurrence
434592,B-cell lymphoma,SNOMED,condition_occurrence
434630,Sleep-wake schedule disorder,SNOMED,condition_occurrence
434744,Fetal or neonatal effect of maternal medical problem,SNOMED,condition_occurrence
434758,Exceptionally large at birth,SNOMED,condition_occurrence
434798,Late effect of injury to peripheral nerve of pelvic girdle AND/OR lower limb,SNOMED,condition_occurrence
434819,Poisoning by benzodiazepine-based tranquilizer,SNOMED,condition_occurrence
439407,Disorder of nasal cavity,SNOMED,condition_occurrence
46271022,Chronic kidney disease,SNOMED,condition_occurrence
439672,Viral hepatitis C with coma,SNOMED,condition_occurrence
439703,Active infantile autism,SNOMED,condition_occurrence
439708,Disorders of initiating and maintaining sleep,SNOMED,condition_occurrence
434821,Systemic inflammatory response syndrome,SNOMED,condition_occurrence
434872,Infection by Trichomonas,SNOMED,condition_occurrence
434875,Secondary malignant neoplasm of mediastinum,SNOMED,condition_occurrence
434881,Peripheral T-cell lymphoma,SNOMED,condition_occurrence
434885,Benign neoplasm of skull and facial bones,SNOMED,condition_occurrence
434889,Dissociative disorder,SNOMED,condition_occurrence
46271075,Acute hypoxemic respiratory failure,SNOMED,condition_occurrence
46271402,Malignant carcinoid tumor of small intestine,SNOMED,condition_occurrence
46273390,Dependence on respirator,SNOMED,condition_occurrence
434896,Benign neoplasm of skin of upper limb and shoulder,SNOMED,condition_occurrence
434908,Disorder of porphyrin metabolism,SNOMED,condition_occurrence
46273477,Complication due to ulcerative colitis,SNOMED,condition_occurrence
439727,Human immunodeficiency virus infection,SNOMED,condition_occurrence
46273641,Primary chronic gout without tophus,SNOMED,condition_occurrence
439751,Secondary malignant neoplasm of intrathoracic lymph nodes,SNOMED,condition_occurrence
439789,Hemophagocytic syndrome,SNOMED,condition_occurrence
439790,Psychalgia,SNOMED,condition_occurrence
439794,Central sleep apnea syndrome,SNOMED,condition_occurrence
439807,Femoral neuropathy,SNOMED,condition_occurrence
439840,Lymphangitis,SNOMED,condition_occurrence
439932,"Closed fracture of vault of skull with subarachnoid, subdural AND/OR extradural hemorrhage",SNOMED,condition_occurrence
439944,Subarachnoid hemorrhage following injury without open intracranial wound AND with no loss of consciousness,SNOMED,condition_occurrence
439975,Injury at C1-C4 level with spinal cord injury AND without bone injury,SNOMED,condition_occurrence
435082,Closed fracture of nasal bones,SNOMED,condition_occurrence
439981,Wound dehiscence,SNOMED,condition_occurrence
440009,Complication of implant,SNOMED,condition_occurrence
435141,Hemorrhage AND/OR hematoma complicating procedure,SNOMED,condition_occurrence
440021,Herpes simplex without complication,SNOMED,condition_occurrence
435207,"Nodular lymphoma of lymph nodes of head, face and neck",SNOMED,condition_occurrence
440037,Malignant tumor of ileum,SNOMED,condition_occurrence
440075,"Recurrent major depressive episodes, in full remission",SNOMED,condition_occurrence
440080,Narcissistic personality disorder,SNOMED,condition_occurrence
440098,Rubeosis iridis,SNOMED,condition_occurrence
440142,Disorder of mediastinum,SNOMED,condition_occurrence
440161,Indication for care AND/OR intervention in labor AND/OR delivery,SNOMED,condition_occurrence
440193,Wristdrop,SNOMED,condition_occurrence
440213,Consciousness and/or awareness finding,SNOMED,condition_occurrence
440220,"Closed fracture of mandible, condylar process",SNOMED,condition_occurrence
440307,Accidental poisoning by heroin,SNOMED,condition_occurrence
440350,"Malignant lymphoma - lymphocytic, intermediate differentiation",SNOMED,condition_occurrence
440370,Nutritional marasmus,SNOMED,condition_occurrence
435224,Leukopenia,SNOMED,condition_occurrence
46286594,Problem related to lifestyle,SNOMED,condition_occurrence
435228,Common variable agammaglobulinemia,SNOMED,condition_occurrence
435243,Alcohol dependence,SNOMED,condition_occurrence
435371,Hypothermia,SNOMED,condition_occurrence
435411,Injury at C5-C7 level with spinal cord injury AND without bone injury,SNOMED,condition_occurrence
435459,Staphylococcal infectious disease,SNOMED,condition_occurrence
435508,Adrenal cortical hypofunction,SNOMED,condition_occurrence
435509,Intracranial abscess,SNOMED,condition_occurrence
435532,Episodic chronic alcoholism,SNOMED,condition_occurrence
435543,Primary angle-closure glaucoma,SNOMED,condition_occurrence
435565,Embolism and thrombosis of the vena cava,SNOMED,condition_occurrence
435569,Disorder of jaw,SNOMED,condition_occurrence
435656,Neonatal jaundice,SNOMED,condition_occurrence
435660,Open fracture of symphysis of body of mandible,SNOMED,condition_occurrence
435693,Late effect of fracture of multiple bones,SNOMED,condition_occurrence
435723,Wound seroma,SNOMED,condition_occurrence
435785,Meningitis,SNOMED,condition_occurrence
257778,Pertussis,SNOMED,condition_occurrence
257905,Mucopurulent chronic bronchitis,SNOMED,condition_occurrence
258032,"Burn erythema of face, head AND/OR neck",SNOMED,condition_occurrence
258780,Emphysematous bronchitis,SNOMED,condition_occurrence
435788,Disorder of phosphorus metabolism,SNOMED,condition_occurrence
435790,Secondary polycythemia,SNOMED,condition_occurrence
258866,Respiratory distress syndrome in the newborn,SNOMED,condition_occurrence
435799,Adjustment disorder with disturbance of conduct,SNOMED,condition_occurrence
435802,Blepharospasm,SNOMED,condition_occurrence
435805,Cerebrospinal fluid rhinorrhea,SNOMED,condition_occurrence
259043,Emphysematous bleb of lung,SNOMED,condition_occurrence
259123,Congenital subaortic stenosis,SNOMED,condition_occurrence
259969,"Full thickness burn of multiple sites of face, head or neck",SNOMED,condition_occurrence
260134,Croup,SNOMED,condition_occurrence
435810,After-cataract,SNOMED,condition_occurrence
435850,Cyst of jaw,SNOMED,condition_occurrence
435925,Very premature - less than 1000g or less than 28 weeks,SNOMED,condition_occurrence
260427,Common cold,SNOMED,condition_occurrence
260754,Haemophilus influenzae pneumonia,SNOMED,condition_occurrence
435933,Closed fracture of lumbar vertebra without spinal cord injury,SNOMED,condition_occurrence
260759,Malocclusion of teeth,SNOMED,condition_occurrence
435969,"Late effect of burn of extremities, except wrist AND hand",SNOMED,condition_occurrence
436040,Infection by Strongyloides,SNOMED,condition_occurrence
436043,Overlapping malignant neoplasm of tongue,SNOMED,condition_occurrence
436062,Benign neoplasm of duodenum,SNOMED,condition_occurrence
261116,Acquired deformity of nose,SNOMED,condition_occurrence
261687,Hemoptysis,SNOMED,condition_occurrence
436073,Psychotic disorder,SNOMED,condition_occurrence
436088,Nondependent opioid abuse in remission,SNOMED,condition_occurrence
436089,"Nondependent cocaine abuse, episodic",SNOMED,condition_occurrence
436091,Bacterial meningitis,SNOMED,condition_occurrence
436093,Disseminated intravascular coagulation,SNOMED,condition_occurrence
436118,After-cataract with vision obscured,SNOMED,condition_occurrence
436134,Disorder of sclera,SNOMED,condition_occurrence
436136,Dissection of thoracic aorta,SNOMED,condition_occurrence
436233,Delayed milestone,SNOMED,condition_occurrence
436235,Taste sense altered,SNOMED,condition_occurrence
436246,Reduced libido,SNOMED,condition_occurrence
436252,Closed fracture of shaft of tibia,SNOMED,condition_occurrence
436254,Closed fractures of multiple bones of lower limb,SNOMED,condition_occurrence
436265,Open wound of multiple sites of one lower limb AND thigh without complication,SNOMED,condition_occurrence
436289,Toxic effect of chiefly nonmedicinal substance,SNOMED,condition_occurrence
261881,Trauma and postoperative pulmonary insufficiency,SNOMED,condition_occurrence
261883,Empyema with fistula,SNOMED,condition_occurrence
436339,Bacterial infection due to Klebsiella pneumoniae,SNOMED,condition_occurrence
436348,Primary malignant neoplasm of anal canal,SNOMED,condition_occurrence
436366,Benign neoplasm of testis,SNOMED,condition_occurrence
436393,Focal choroiditis AND chorioretinitis of other posterior pole,SNOMED,condition_occurrence
312336,Arterial aneurysm,SNOMED,condition_occurrence
312773,Mechanical complication due to heart valve prosthesis,SNOMED,condition_occurrence
436446,Cracked tooth,SNOMED,condition_occurrence
436466,Balanoposthitis,SNOMED,condition_occurrence
436544,Open fracture of distal end of ulna,SNOMED,condition_occurrence
436634,Acariasis,SNOMED,condition_occurrence
436640,Primary malignant neoplasm of long bone of lower limb,SNOMED,condition_occurrence
440383,Depressive disorder,SNOMED,condition_occurrence
436642,Behcet's syndrome,SNOMED,condition_occurrence
440388,Developmental coordination disorder,SNOMED,condition_occurrence
436651,Hodgkin's disease of extranodal AND/OR solid organ site,SNOMED,condition_occurrence
436672,Disorder of copper metabolism,SNOMED,condition_occurrence
440392,Retinal vascular occlusion,SNOMED,condition_occurrence
440409,Disorder of orbit proper,SNOMED,condition_occurrence
440417,Pulmonary embolism,SNOMED,condition_occurrence
436676,Posttraumatic stress disorder,SNOMED,condition_occurrence
436741,Vulvodynia,SNOMED,condition_occurrence
436837,Closed fracture of neck of radius,SNOMED,condition_occurrence
436839,Closed fracture of metacarpal bone,SNOMED,condition_occurrence
437092,Physiological development failure,SNOMED,condition_occurrence
440422,Noise-induced hearing loss,SNOMED,condition_occurrence
440426,Vertigo as late effect of stroke,SNOMED,condition_occurrence
440436,Mucositis following therapy,SNOMED,condition_occurrence
437113,Asthenia,SNOMED,condition_occurrence
440525,Prematurity of fetus,SNOMED,condition_occurrence
437118,Open fracture of shaft of fibula,SNOMED,condition_occurrence
437120,Closed traumatic dislocation of joint of foot,SNOMED,condition_occurrence
437121,Open fracture of lower end of humerus,SNOMED,condition_occurrence
437191,Antibacterial drug adverse reaction,SNOMED,condition_occurrence
437202,Giardiasis,SNOMED,condition_occurrence
437222,Respiratory syncytial virus infection,SNOMED,condition_occurrence
312998,Pain in thoracic spine,SNOMED,condition_occurrence
437240,Carcinoma in situ of skin of upper limb and shoulder,SNOMED,condition_occurrence
313007,Congenital insufficiency of mitral valve,SNOMED,condition_occurrence
313209,Left bundle branch hemiblock,SNOMED,condition_occurrence
313232,Hemodialysis-associated hypotension,SNOMED,condition_occurrence
313608,Closed fracture of T7-T12 level with spinal cord injury,SNOMED,condition_occurrence
437246,Vitamin B deficiency,SNOMED,condition_occurrence
437251,Benign neoplasm of pituitary gland and craniopharyngeal duct,SNOMED,condition_occurrence
437257,Continuous acute alcoholic intoxication in alcoholism,SNOMED,condition_occurrence
437262,Common peroneal nerve lesion,SNOMED,condition_occurrence
437273,Pseudoexfoliation glaucoma,SNOMED,condition_occurrence
437306,Transient global amnesia,SNOMED,condition_occurrence
437366,Contracture of tendon sheath,SNOMED,condition_occurrence
437420,Late effect of injury to internal organ,SNOMED,condition_occurrence
437456,Poisoning by anticonvulsant,SNOMED,condition_occurrence
437523,Dependent personality disorder,SNOMED,condition_occurrence
437528,"Bipolar affective disorder, currently depressed, moderate",SNOMED,condition_occurrence
440530,Oropharyngeal dysphagia,SNOMED,condition_occurrence
314054,Aortic valve disorder,SNOMED,condition_occurrence
440538,Closed fracture of lower end of radius AND ulna,SNOMED,condition_occurrence
440556,Closed transcervical fracture of femur,SNOMED,condition_occurrence
314099,Abnormal fetal heart rate,SNOMED,condition_occurrence
314370,Endocardial fibroelastosis,SNOMED,condition_occurrence
440558,Closed traumatic dislocation of interphalangeal joint of finger,SNOMED,condition_occurrence
440577,Late effect of radiation,SNOMED,condition_occurrence
440655,"Malignant neoplasm of tongue, tip and lateral border",SNOMED,condition_occurrence
440692,"Cocaine dependence, episodic",SNOMED,condition_occurrence
440713,Posterior synechiae,SNOMED,condition_occurrence
440735,Rheumatic fever without heart involvement,SNOMED,condition_occurrence
440794,Elderly primigravida - delivered,SNOMED,condition_occurrence
440820,Contracture of wrist joint,SNOMED,condition_occurrence
314379,First degree atrioventricular block,SNOMED,condition_occurrence
440840,Neonatal candidiasis,SNOMED,condition_occurrence
440847,Neonatal jaundice associated with preterm delivery,SNOMED,condition_occurrence
437663,Fever,SNOMED,condition_occurrence
437693,Open fracture of shaft of tibia,SNOMED,condition_occurrence
437784,Infectious mononucleosis,SNOMED,condition_occurrence
437818,"Hodgkin's disease of lymph nodes of head, face AND/OR neck",SNOMED,condition_occurrence
440878,Open wound of jaw without complication,SNOMED,condition_occurrence
